;id;preco;endereco;numero;bairro;cidade;estado;area;quartos;banheiros;link
0;2607725937;10.000;Travessa Dom Romualdo Coelho, 767 - Umarizal, Belém - PA;767;Umarizal;Belém;PA;206.0;4.0;6.0;https://www.vivareal.com.br/imovel/apartamento-4-quartos-umarizal-bairros-belem-com-garagem-206m2-aluguel-RS10000-id-2607725937/
1;2665868797;3.900;Avenida Gentil Bittencourt, 2113 - Sao Bras, Belém - PA;2113;Sao Bras;Belém;PA;74.0;3.0;2.0;https://www.vivareal.com.br/imovel/apartamento-3-quartos-sao-bras-bairros-belem-com-garagem-74m2-aluguel-RS3900-id-2665868797/
2;2665713031;4.000;Avenida Governador Magalhães Barata - Sao Bras, Belém - PA;;Sao Bras;Belém;PA;140.0;3.0;3.0;https://www.vivareal.com.br/imovel/apartamento-3-quartos-sao-bras-bairros-belem-com-garagem-140m2-aluguel-RS4000-id-2665713031/
3;2665829698;2.515;Rua dos Caripunas, 2742 - Cremação, Belém - PA;2742;Cremação;Belém;PA;86.0;2.0;3.0;https://www.vivareal.com.br/imovel/apartamento-2-quartos-cremacao-bairros-belem-com-garagem-86m2-aluguel-RS2515-id-2665829698/
4;2665868360;5.000;Travessa Angustura, 2806 - Marco, Belém - PA;2806;Marco;Belém;PA;77.0;2.0;2.0;https://www.vivareal.com.br/imovel/apartamento-2-quartos-marco-bairros-belem-com-garagem-77m2-aluguel-RS5000-id-2665868360/
5;2665952694;1.350;Passagem Monte Cristo, 82 - Sao Bras, Belém - PA;82;Sao Bras;Belém;PA;52.0;1.0;1.0;https://www.vivareal.com.br/imovel/apartamento-1-quartos-sao-bras-bairros-belem-52m2-aluguel-RS1350-id-2665952694/
6;2665859127;2.200;Rodovia Augusto Montenegro, 3975 - Tenoné, Belém - PA;3975;Tenoné;Belém;PA;49.0;2.0;2.0;https://www.vivareal.com.br/imovel/apartamento-2-quartos-tenone-bairros-belem-com-garagem-49m2-aluguel-RS2200-id-2665859127/
7;2665911404;1.900;Avenida Conselheiro Furtado, 2865 - Cremação, Belém - PA;2865;Cremação;Belém;PA;50.0;2.0;1.0;https://www.vivareal.com.br/imovel/consultorio-2-quartos-cremacao-bairros-belem-50m2-aluguel-RS1900-id-2665911404/
8;2665886010;5.000;Travessa Angustura, 2806 - Marco, Belém - PA;2806;Marco;Belém;PA;77.0;2.0;2.0;https://www.vivareal.com.br/imovel/apartamento-2-quartos-marco-bairros-belem-com-garagem-77m2-aluguel-RS5000-id-2665886010/
9;2664679506;2.900;Rodovia Augusto Montenegro, 4100 - Parque Verde, Belém - PA;4100;Parque Verde;Belém;PA;79.0;3.0;3.0;https://www.vivareal.com.br/imovel/apartamento-3-quartos-parque-verde-bairros-belem-com-garagem-79m2-aluguel-RS2900-id-2664679506/
10;2665895964;1.300;Aeroporto Mosqueiro, Belém - PA;;;;;798.0;2.0;2.0;https://www.vivareal.com.br/imovel/casa-2-quartos-aeroporto-mosqueiro-bairros-belem-com-garagem-798m2-aluguel-RS1300-id-2665895964/
11;2665874478;5.000;Travessa Angustura, 2806 - Marco, Belém - PA;2806;Marco;Belém;PA;77.0;2.0;2.0;https://www.vivareal.com.br/imovel/apartamento-2-quartos-marco-bairros-belem-com-garagem-77m2-aluguel-RS5000-id-2665874478/
12;2663351196;2.700;Rodovia Augusto Montenegro, 4400 - Parque Verde, Belém - PA;4400;Parque Verde;Belém;PA;63.0;2.0;2.0;https://www.vivareal.com.br/imovel/apartamento-2-quartos-parque-verde-bairros-belem-com-garagem-63m2-aluguel-RS2700-id-2663351196/
13;2665709611;1.500;Passagem Marajoara Três, 7 - Maracangalha, Belém - PA;7;Maracangalha;Belém;PA;160.0;3.0;1.0;https://www.vivareal.com.br/imovel/sobrado-3-quartos-maracangalha-bairros-belem-com-garagem-160m2-aluguel-RS1500-id-2665709611/
14;2664909424;2.900;Rodovia Augusto Montenegro, 4100 - Parque Verde, Belém - PA;4100;Parque Verde;Belém;PA;79.0;2.0;3.0;https://www.vivareal.com.br/imovel/apartamento-2-quartos-parque-verde-bairros-belem-com-garagem-79m2-aluguel-RS2900-id-2664909424/
15;2665716407;3.500;Rodovia Mário Covas, 257 - Coqueiro, Belém - PA;257;Coqueiro;Belém;PA;200.0;3.0;4.0;https://www.vivareal.com.br/imovel/casa-de-condominio-3-quartos-coqueiro-bairros-belem-com-garagem-200m2-aluguel-RS3500-id-2665716407/
16;2658399030;2.800;Rodovia Augusto Montenegro, 3501 - Mangueirão, Belém - PA;3501;Mangueirão;Belém;PA;67.0;2.0;2.0;https://www.vivareal.com.br/imovel/apartamento-2-quartos-mangueirao-bairros-belem-com-garagem-67m2-aluguel-RS2800-id-2658399030/
17;2665876127;3.200;Avenida Marquês de Herval, 948 - Pedreira, Belém - PA;948;Pedreira;Belém;PA;90.0;3.0;2.0;https://www.vivareal.com.br/imovel/apartamento-3-quartos-pedreira-bairros-belem-com-garagem-90m2-aluguel-RS3200-id-2665876127/
18;2665898161;5.500;Jurunas, Belém - PA;;;;;160.0;3.0;4.0;https://www.vivareal.com.br/imovel/apartamento-3-quartos-jurunas-bairros-belem-com-garagem-160m2-aluguel-RS5500-id-2665898161/
19;2662917071;2.800;Avenida Roberto Camelier, 511 - Jurunas, Belém - PA;511;Jurunas;Belém;PA;100.0;3.0;2.0;https://www.vivareal.com.br/imovel/imovel-comercial-3-quartos-jurunas-bairros-belem-com-garagem-100m2-aluguel-RS2800-id-2662917071/
20;2665694100;1.300;Rodovia Augusto Montenegro, 2905 - Tenoné, Belém - PA;2905;Tenoné;Belém;PA;50.0;2.0;1.0;https://www.vivareal.com.br/imovel/apartamento-2-quartos-tenone-bairros-belem-com-garagem-50m2-aluguel-RS1300-id-2665694100/
21;2661993663;3.200;Travessa Vileta, 3400 - Marco, Belém - PA;3400;Marco;Belém;PA;65.0;2.0;1.0;https://www.vivareal.com.br/imovel/apartamento-2-quartos-marco-bairros-belem-com-garagem-65m2-aluguel-RS3200-id-2661993663/
22;2665780999;3.700;Travessa Dom Pedro I, 575 - Umarizal, Belém - PA;575;Umarizal;Belém;PA;97.0;2.0;2.0;https://www.vivareal.com.br/imovel/apartamento-2-quartos-umarizal-bairros-belem-97m2-aluguel-RS3700-id-2665780999/
23;2633024599;1.700;Travessa Quintino Bocaiúva, 2301 - Cremação, Belém - PA;2301;Cremação;Belém;PA;10.0;;;https://www.vivareal.com.br/imovel/sala-comercial-cremacao-bairros-belem-10m2-aluguel-RS1700-id-2633024599/
24;2663406315;2.600;Rua Domingos Marreiros, 73 - Umarizal, Belém - PA;73;Umarizal;Belém;PA;70.0;2.0;2.0;https://www.vivareal.com.br/imovel/apartamento-2-quartos-umarizal-bairros-belem-com-garagem-70m2-aluguel-RS2600-id-2663406315/
25;2663157389;3.200;Travessa Vileta, 3400 - Marco, Belém - PA;3400;Marco;Belém;PA;65.0;2.0;2.0;https://www.vivareal.com.br/imovel/apartamento-2-quartos-marco-bairros-belem-com-garagem-65m2-aluguel-RS3200-id-2663157389/
26;2666179104;1.650;Rua A, 74 - Coqueiro, Belém - PA;74;Coqueiro;Belém;PA;120.0;3.0;3.0;https://www.vivareal.com.br/imovel/casa-3-quartos-coqueiro-bairros-belem-com-garagem-120m2-aluguel-RS1650-id-2666179104/
27;2662627872;1.500;Travessa São Francisco - Parque Verde, Belém - PA;;Parque Verde;Belém;PA;50.0;;1.0;https://www.vivareal.com.br/imovel/ponto-comercial-parque-verde-bairros-belem-com-garagem-50m2-aluguel-RS1500-id-2662627872/
28;2665567729;6.700;Avenida Governador José Malcher, 2649 - Sao Bras, Belém - PA;2649;Sao Bras;Belém;PA;123.0;3.0;4.0;https://www.vivareal.com.br/imovel/apartamento-3-quartos-sao-bras-bairros-belem-com-garagem-123m2-aluguel-RS6700-id-2665567729/
29;2658225647;1.400;Travessa Quatorze de Abril - Sao Bras, Belém - PA;;Sao Bras;Belém;PA;80.0;2.0;1.0;https://www.vivareal.com.br/imovel/apartamento-2-quartos-sao-bras-bairros-belem-80m2-aluguel-RS1400-id-2658225647/
30;2665017998;1.300;Avenida das Andorinhas - Parque Verde, Belém - PA;;Parque Verde;Belém;PA;70.0;3.0;1.0;https://www.vivareal.com.br/imovel/apartamento-3-quartos-parque-verde-bairros-belem-com-garagem-70m2-aluguel-RS1300-id-2665017998/
31;2665243346;1.400;Avenida Tavares Bastos, 961 - Marambaia, Belém - PA;961;Marambaia;Belém;PA;78.0;3.0;2.0;https://www.vivareal.com.br/imovel/apartamento-3-quartos-marambaia-bairros-belem-com-garagem-78m2-aluguel-RS1400-id-2665243346/
32;2664762828;2.000;Travessa Mauriti - Marco, Belém - PA;;Marco;Belém;PA;60.0;2.0;2.0;https://www.vivareal.com.br/imovel/apartamento-2-quartos-marco-bairros-belem-com-garagem-60m2-aluguel-RS2000-id-2664762828/
33;2665943628;2.134;Rua da Mata, 01 - Marambaia, Belém - PA;01;Marambaia;Belém;PA;60.0;;1.0;https://www.vivareal.com.br/imovel/ponto-comercial-marambaia-bairros-belem-60m2-aluguel-RS2134-id-2665943628/
34;2661554062;2.000;Travessa Barão de Mamoré, 200 - Guamá, Belém - PA;200;Guamá;Belém;PA;120.0;3.0;2.0;https://www.vivareal.com.br/imovel/casa-3-quartos-guama-bairros-belem-120m2-aluguel-RS2000-id-2661554062/
35;2662940581;1.700;Rodovia Augusto Montenegro - Mangueirão, Belém - PA;;Mangueirão;Belém;PA;63.0;2.0;1.0;https://www.vivareal.com.br/imovel/apartamento-2-quartos-mangueirao-bairros-belem-com-garagem-63m2-aluguel-RS1700-id-2662940581/
36;2663588699;3.700;Rua Domingos Marreiros, 575 - Umarizal, Belém - PA;575;Umarizal;Belém;PA;97.0;2.0;2.0;https://www.vivareal.com.br/imovel/apartamento-2-quartos-umarizal-bairros-belem-com-garagem-97m2-aluguel-RS3700-id-2663588699/
37;2545765308;2.000;Praça da Bandeira - Campina, Belém - PA;;Campina;Belém;PA;60.0;;2.0;https://www.vivareal.com.br/imovel/sala-comercial-campina-bairros-belem-60m2-aluguel-RS2000-id-2545765308/
38;2664527593;4.000;Rodovia Augusto Montenegro, 4110 - Parque Verde, Belém - PA;4110;Parque Verde;Belém;PA;96.0;3.0;2.0;https://www.vivareal.com.br/imovel/apartamento-3-quartos-parque-verde-bairros-belem-com-garagem-96m2-aluguel-RS4000-id-2664527593/
39;2665399303;1.700;Rodovia Augusto Montenegro, 2287 - Mangueirão, Belém - PA;2287;Mangueirão;Belém;PA;63.0;2.0;2.0;https://www.vivareal.com.br/imovel/apartamento-2-quartos-mangueirao-bairros-belem-com-garagem-63m2-aluguel-RS1700-id-2665399303/
40;2656669091;1.200;Avenida Engenheiro Inocêncio Holanda de Lima - Souza, Belém - PA;;Souza;Belém;PA;40.0;;1.0;https://www.vivareal.com.br/imovel/sala-comercial-souza-bairros-belem-40m2-aluguel-RS1200-id-2656669091/
41;2647512563;1.300;Travessa dos Tupinambás, 682 - Batista Campos, Belém - PA;682;Batista Campos;Belém;PA;25.0;;1.0;https://www.vivareal.com.br/imovel/sala-comercial-batista-campos-bairros-belem-com-garagem-25m2-aluguel-RS1300-id-2647512563/
42;2661990267;3.200;Travessa Vileta, 3400 - Marco, Belém - PA;3400;Marco;Belém;PA;65.0;2.0;1.0;https://www.vivareal.com.br/imovel/apartamento-2-quartos-marco-bairros-belem-com-garagem-65m2-aluguel-RS3200-id-2661990267/
43;2626274759;1.300;Travessa Chaco - Pedreira, Belém - PA;;Pedreira;Belém;PA;45.0;;1.0;https://www.vivareal.com.br/imovel/sala-comercial-pedreira-bairros-belem-45m2-aluguel-RS1300-id-2626274759/
44;2657048165;1.000;Rua Santo Antônio, 432 - Campina, Belém - PA;432;Campina;Belém;PA;40.0;;1.0;https://www.vivareal.com.br/imovel/sala-comercial-campina-bairros-belem-40m2-aluguel-RS1000-id-2657048165/
45;2663204553;1.900;Travessa Pirajá - Marco, Belém - PA;;Marco;Belém;PA;76.0;2.0;1.0;https://www.vivareal.com.br/imovel/apartamento-2-quartos-marco-bairros-belem-com-garagem-76m2-aluguel-RS1900-id-2663204553/
46;2663160878;3.700;Avenida Almirante Barroso, 562 - Sao Bras, Belém - PA;562;Sao Bras;Belém;PA;100.0;2.0;2.0;https://www.vivareal.com.br/imovel/apartamento-2-quartos-sao-bras-bairros-belem-com-garagem-100m2-aluguel-RS3700-id-2663160878/
47;2665860800;6.500;Avenida Governador José Malcher, 2649 - Sao Bras, Belém - PA;2649;Sao Bras;Belém;PA;120.0;3.0;4.0;https://www.vivareal.com.br/imovel/apartamento-3-quartos-sao-bras-bairros-belem-com-garagem-120m2-aluguel-RS6500-id-2665860800/
48;2545764042;1.000;Travessa Quatorze de Abril - Sao Bras, Belém - PA;;Sao Bras;Belém;PA;30.0;;1.0;https://www.vivareal.com.br/imovel/sala-comercial-sao-bras-bairros-belem-30m2-aluguel-RS1000-id-2545764042/
49;2665937098;900;Canudos, Belém - PA;;;;;41.0;1.0;1.0;https://www.vivareal.com.br/imovel/kitnet-1-quartos-canudos-bairros-belem-41m2-aluguel-RS900-id-2665937098/
50;2642778455;5.859;Travessa Dom Romualdo Coelho, 321 - Umarizal, Belém - PA;321;Umarizal;Belém;PA;127.0;3.0;5.0;https://www.vivareal.com.br/imovel/apartamento-3-quartos-umarizal-bairros-belem-com-garagem-127m2-aluguel-RS5859-id-2642778455/
51;2665879629;2.500;Travessa Quintino Bocaiúva, 2301 - Cremação, Belém - PA;2301;Cremação;Belém;PA;33.0;;1.0;https://www.vivareal.com.br/imovel/ponto-comercial-cremacao-bairros-belem-com-garagem-33m2-aluguel-RS2500-id-2665879629/
52;2664414025;2.900;Avenida Tavares Bastos, 1474 - Marambaia, Belém - PA;1474;Marambaia;Belém;PA;72.0;2.0;2.0;https://www.vivareal.com.br/imovel/apartamento-2-quartos-marambaia-bairros-belem-com-garagem-72m2-aluguel-RS2900-id-2664414025/
53;2545762920;1.000;Travessa Quatorze de Abril - Sao Bras, Belém - PA;;Sao Bras;Belém;PA;30.0;;1.0;https://www.vivareal.com.br/imovel/sala-comercial-sao-bras-bairros-belem-30m2-aluguel-RS1000-id-2545762920/
54;2643285552;2.000;Avenida dos Planetas, 450 - Mangueirão, Belém - PA;450;Mangueirão;Belém;PA;65.0;2.0;2.0;https://www.vivareal.com.br/imovel/apartamento-2-quartos-mangueirao-bairros-belem-com-garagem-65m2-aluguel-RS2000-id-2643285552/
55;2646525313;2.900;Alameda Rodrigues - Jurunas, Belém - PA;;Jurunas;Belém;PA;70.0;1.0;2.0;https://www.vivareal.com.br/imovel/apartamento-1-quartos-jurunas-bairros-belem-com-garagem-70m2-aluguel-RS2900-id-2646525313/
56;2658890563;1.390;Rua Esperanto, 312 - Marambaia, Belém - PA;312;Marambaia;Belém;PA;55.0;2.0;1.0;https://www.vivareal.com.br/imovel/apartamento-2-quartos-marambaia-bairros-belem-com-garagem-55m2-aluguel-RS1390-id-2658890563/
57;2626274760;1.300;Travessa Nove de Janeiro - Cremação, Belém - PA;;Cremação;Belém;PA;50.0;;1.0;https://www.vivareal.com.br/imovel/sala-comercial-cremacao-bairros-belem-50m2-aluguel-RS1300-id-2626274760/
58;2664478200;1.100;Rua Santo Antônio, 432 - Campina, Belém - PA;432;Campina;Belém;PA;40.0;2.0;1.0;https://www.vivareal.com.br/imovel/ponto-comercial-2-quartos-campina-bairros-belem-40m2-aluguel-RS1100-id-2664478200/
59;2545763395;1.000;Travessa Quatorze de Abril - Sao Bras, Belém - PA;;Sao Bras;Belém;PA;30.0;;1.0;https://www.vivareal.com.br/imovel/sala-comercial-sao-bras-bairros-belem-30m2-aluguel-RS1000-id-2545763395/
60;2665482304;840;Rua Conselheiro João Alfredo, 236 - Comercio, Belém - PA;236;Comercio;Belém;PA;4.0;;8.0;https://www.vivareal.com.br/imovel/ponto-comercial-comercio-bairros-belem-4m2-aluguel-RS840-id-2665482304/
61;2665143202;2.500;Estrada do Tapanã, 813 - Tapanã, Belém - PA;813;Tapanã;Belém;PA;55.0;2.0;2.0;https://www.vivareal.com.br/imovel/apartamento-2-quartos-tapana-bairros-belem-com-garagem-55m2-aluguel-RS2500-id-2665143202/
62;2663101153;800;Travessa Primeiro de Março - Campina, Belém - PA;;Campina;Belém;PA;30.0;1.0;1.0;https://www.vivareal.com.br/imovel/sala-comercial-1-quartos-campina-bairros-belem-30m2-venda-RS60000-id-2663101153/
63;2655996758;3.200;Travessa Vileta, 3400 - Marco, Belém - PA;3400;Marco;Belém;PA;65.0;2.0;1.0;https://www.vivareal.com.br/imovel/apartamento-2-quartos-marco-bairros-belem-com-garagem-65m2-aluguel-RS3200-id-2655996758/
64;2664685674;2.800;Travessa Curuzu, 452 - Pedreira, Belém - PA;452;Pedreira;Belém;PA;70.0;2.0;2.0;https://www.vivareal.com.br/imovel/apartamento-2-quartos-pedreira-bairros-belem-com-garagem-70m2-aluguel-RS2800-id-2664685674/
65;2664457606;4.000;Avenida Alcindo Cacela, 850 - Umarizal, Belém - PA;850;Umarizal;Belém;PA;200.0;3.0;4.0;https://www.vivareal.com.br/imovel/imovel-comercial-3-quartos-umarizal-bairros-belem-com-garagem-200m2-aluguel-RS4000-id-2664457606/
66;2609521309;1.300;Travessa Chaco - Marco, Belém - PA;;Marco;Belém;PA;25.0;;1.0;https://www.vivareal.com.br/imovel/ponto-comercial-marco-bairros-belem-25m2-aluguel-RS1300-id-2609521309/
67;2545765304;1.000;Travessa Quatorze de Abril - Sao Bras, Belém - PA;;Sao Bras;Belém;PA;30.0;;1.0;https://www.vivareal.com.br/imovel/sala-comercial-sao-bras-bairros-belem-30m2-aluguel-RS1000-id-2545765304/
68;2660224967;3.000;Praça Eneida de Moraes - Umarizal, Belém - PA;;Umarizal;Belém;PA;56.0;2.0;1.0;https://www.vivareal.com.br/imovel/apartamento-2-quartos-umarizal-bairros-belem-com-garagem-56m2-aluguel-RS3000-id-2660224967/
69;2663444926;2.700;Rua Domingos Marreiros, 73 - Umarizal, Belém - PA;73;Umarizal;Belém;PA;60.0;2.0;2.0;https://www.vivareal.com.br/imovel/apartamento-2-quartos-umarizal-bairros-belem-com-garagem-60m2-aluguel-RS2700-id-2663444926/
70;2658409601;1.600;Rodovia Mário Covas, 2425 - Coqueiro, Belém - PA;2425;Coqueiro;Belém;PA;55.0;2.0;2.0;https://www.vivareal.com.br/imovel/apartamento-2-quartos-coqueiro-bairros-belem-com-garagem-55m2-aluguel-RS1600-id-2658409601/
71;2665872425;5.200;Umarizal, Belém - PA;;;;;95.0;2.0;3.0;https://www.vivareal.com.br/imovel/apartamento-2-quartos-umarizal-bairros-belem-com-garagem-95m2-aluguel-RS5200-id-2665872425/
72;2664410102;2.000;Rua Manoel Barata, 718 - Campina, Belém - PA;718;Campina;Belém;PA;64.0;;;https://www.vivareal.com.br/imovel/sala-comercial-campina-bairros-belem-64m2-aluguel-RS2000-id-2664410102/
73;2664511649;3.200;Avenida Tavares Bastos, 1474 - Marambaia, Belém - PA;1474;Marambaia;Belém;PA;73.0;2.0;2.0;https://www.vivareal.com.br/imovel/apartamento-2-quartos-marambaia-bairros-belem-com-garagem-73m2-aluguel-RS3200-id-2664511649/
74;2664932136;2.000;Rua Doutor Assis, 199 - Cidade Velha, Belém - PA;199;Cidade Velha;Belém;PA;120.0;2.0;2.0;https://www.vivareal.com.br/imovel/apartamento-2-quartos-cidade-velha-bairros-belem-120m2-aluguel-RS2000-id-2664932136/
75;2427474256;400;Passagem Santo Antônio - Sao Bras, Belém - PA;;Sao Bras;Belém;PA;30.0;1.0;1.0;https://www.vivareal.com.br/imovel/kitnet-1-quartos-sao-bras-bairros-belem-30m2-aluguel-RS400-id-2427474256/
76;2659802354;2.000;Travessa Nove de Janeiro, 1497 - Sao Bras, Belém - PA;1497;Sao Bras;Belém;PA;70.0;2.0;1.0;https://www.vivareal.com.br/imovel/apartamento-2-quartos-sao-bras-bairros-belem-com-garagem-70m2-aluguel-RS2000-id-2659802354/
77;2662902624;4.600;Rua dos Pariquis, 3045 - Cremação, Belém - PA;3045;Cremação;Belém;PA;108.0;3.0;2.0;https://www.vivareal.com.br/imovel/apartamento-3-quartos-cremacao-bairros-belem-com-garagem-108m2-aluguel-RS4600-id-2662902624/
78;2652871480;1.500;Alameda Um, 20 - Tapanã, Belém - PA;20;Tapanã;Belém;PA;80.0;3.0;2.0;https://www.vivareal.com.br/imovel/casa-3-quartos-tapana-bairros-belem-com-garagem-80m2-aluguel-RS1500-id-2652871480/
79;2649000284;1.000;Travessa Quatorze de Abril - Sao Braz, Belém - PA;;Sao Braz;Belém;PA;35.0;;;https://www.vivareal.com.br/imovel/sala-comercial-sao-braz-bairros-belem-35m2-aluguel-RS1000-id-2649000284/
80;2664999202;2.320;Rodovia Augusto Montenegro, 4120 - Castanheira, Belém - PA;4120;Castanheira;Belém;PA;69.0;2.0;3.0;https://www.vivareal.com.br/imovel/apartamento-2-quartos-castanheira-bairros-belem-com-garagem-69m2-aluguel-RS2320-id-2664999202/
81;2663977430;1.200;Rua Pitana, 8 - Parque Verde, Belém - PA;8;Parque Verde;Belém;PA;260.0;2.0;2.0;https://www.vivareal.com.br/imovel/casa-2-quartos-parque-verde-bairros-belem-com-garagem-260m2-aluguel-RS1200-id-2663977430/
82;2664792512;2.000;Rua dos Mundurucus, 3100 - Cremação, Belém - PA;3100;Cremação;Belém;PA;30.0;;;https://www.vivareal.com.br/imovel/ponto-comercial-cremacao-bairros-belem-30m2-aluguel-RS2000-id-2664792512/
83;2663189766;2.200;Travessa Mauriti, 796 - Telégrafo Sem Fio, Belém - PA;796;Telégrafo Sem Fio;Belém;PA;65.0;2.0;2.0;https://www.vivareal.com.br/imovel/apartamento-2-quartos-telegrafo-sem-fio-bairros-belem-com-garagem-65m2-aluguel-RS2200-id-2663189766/
84;2664737103;1.800;Rua Oliveira Belo, 434 - Umarizal, Belém - PA;434;Umarizal;Belém;PA;56.0;1.0;1.0;https://www.vivareal.com.br/imovel/ponto-comercial-1-quartos-umarizal-bairros-belem-56m2-aluguel-RS1800-id-2664737103/
85;2642784082;3.000;Rodovia Augusto Montenegro, 4110 - Mangueirão, Belém - PA;4110;Mangueirão;Belém;PA;75.0;2.0;2.0;https://www.vivareal.com.br/imovel/apartamento-2-quartos-mangueirao-bairros-belem-com-garagem-75m2-aluguel-RS3000-id-2642784082/
86;2662940582;1.200;Sacramenta, Barcarena - PA;;;;;89.0;1.0;1.0;https://www.vivareal.com.br/imovel/apartamento-1-quartos-sacramenta-bairros-belem-com-garagem-89m2-aluguel-RS1200-id-2662940582/
87;2645195861;4.000;Rua dos Caripunas, 2742 - Cremação, Belém - PA;2742;Cremação;Belém;PA;69.0;2.0;2.0;https://www.vivareal.com.br/imovel/apartamento-2-quartos-cremacao-bairros-belem-com-garagem-69m2-aluguel-RS4000-id-2645195861/
88;2657328916;900;Avenida Engenheiro Fernando Guilhon, 1072 - Jurunas, Belém - PA;1072;Jurunas;Belém;PA;25.0;;;https://www.vivareal.com.br/imovel/sala-comercial-jurunas-bairros-belem-25m2-aluguel-RS900-id-2657328916/
89;2661250609;3.000;Travessa Dom Pedro I, 1113 - Umarizal, Belém - PA;1113;Umarizal;Belém;PA;80.0;2.0;3.0;https://www.vivareal.com.br/imovel/apartamento-2-quartos-umarizal-bairros-belem-com-garagem-80m2-aluguel-RS3000-id-2661250609/
90;2663162056;2.400;Rodovia Augusto Montenegro, 3975 - Tenoné, Belém - PA;3975;Tenoné;Belém;PA;60.0;2.0;2.0;https://www.vivareal.com.br/imovel/apartamento-2-quartos-tenone-bairros-belem-com-garagem-60m2-aluguel-RS2400-id-2663162056/
91;2615327197;700;Rua de Capricórnio, 20 - Val de Caes, Belém - PA;20;Val de Caes;Belém;PA;60.0;2.0;1.0;https://www.vivareal.com.br/imovel/casa-2-quartos-val-de-caes-bairros-belem-60m2-aluguel-RS700-id-2615327197/
92;2661258063;1.300;Travessa Três de Maio, 147 - Fátima, Belém - PA;147;Fátima;Belém;PA;80.0;2.0;1.0;https://www.vivareal.com.br/imovel/casa-2-quartos-fatima-bairros-belem-com-garagem-80m2-aluguel-RS1300-id-2661258063/
93;2659699337;1.850;Rodovia Augusto Montenegro, 200 - Coqueiro, Belém - PA;200;Coqueiro;Belém;PA;54.0;2.0;2.0;https://www.vivareal.com.br/imovel/apartamento-2-quartos-coqueiro-bairros-belem-com-garagem-54m2-aluguel-RS1850-id-2659699337/
94;2663760247;1.200;Travessa Humaitá, 1852 - Marco, Belém - PA;1852;Marco;Belém;PA;48.0;1.0;1.0;https://www.vivareal.com.br/imovel/apartamento-1-quartos-marco-bairros-belem-48m2-aluguel-RS1200-id-2663760247/
95;2635891456;1.200;Rua Santo Antônio - Campina, Belém - PA;;Campina;Belém;PA;45.0;;1.0;https://www.vivareal.com.br/imovel/sala-comercial-campina-bairros-belem-45m2-aluguel-RS1200-id-2635891456/
96;2579784203;2.100;Travessa Vileta, 688 - Pedreira, Belém - PA;688;Pedreira;Belém;PA;70.0;2.0;1.0;https://www.vivareal.com.br/imovel/apartamento-2-quartos-pedreira-bairros-belem-com-garagem-70m2-aluguel-RS2100-id-2579784203/
97;2664194060;2.000;Rodovia Augusto Montenegro, 3975 - Tenoné, Belém - PA;3975;Tenoné;Belém;PA;60.0;2.0;1.0;https://www.vivareal.com.br/imovel/apartamento-2-quartos-tenone-bairros-belem-com-garagem-60m2-aluguel-RS2000-id-2664194060/
98;2664960957;4.500;Avenida Senador Lemos, 597 - Umarizal, Belém - PA;597;Umarizal;Belém;PA;138.0;3.0;5.0;https://www.vivareal.com.br/imovel/apartamento-3-quartos-umarizal-bairros-belem-com-garagem-138m2-aluguel-RS4500-id-2664960957/
99;2632337858;3.300;Rua dos Pariquis, 1283 - Jurunas, Belém - PA;1283;Jurunas;Belém;PA;75.0;2.0;3.0;https://www.vivareal.com.br/imovel/apartamento-2-quartos-jurunas-bairros-belem-com-garagem-75m2-aluguel-RS3300-id-2632337858/
100;2644175991;1.700;Travessa Frutuoso Guimarães - Campina, Belém - PA;;Campina;Belém;PA;60.0;2.0;1.0;https://www.vivareal.com.br/imovel/apartamento-2-quartos-campina-bairros-belem-60m2-aluguel-RS1700-id-2644175991/
101;2665223597;1.300;Travessa Barão do Triunfo, 2286 - Pedreira, Belém - PA;2286;Pedreira;Belém;PA;62.0;2.0;1.0;https://www.vivareal.com.br/imovel/apartamento-2-quartos-pedreira-bairros-belem-62m2-aluguel-RS1300-id-2665223597/
102;2663446560;2.600;Rua Domingos Marreiros, 73 - Umarizal, Belém - PA;73;Umarizal;Belém;PA;60.0;2.0;2.0;https://www.vivareal.com.br/imovel/apartamento-2-quartos-umarizal-bairros-belem-com-garagem-60m2-aluguel-RS2600-id-2663446560/
103;2666139559;1.350;Passagem Isabel, 1 - Telégrafo Sem Fio, Belém - PA;1;Telégrafo Sem Fio;Belém;PA;100.0;2.0;3.0;https://www.vivareal.com.br/imovel/casa-2-quartos-telegrafo-sem-fio-bairros-belem-com-garagem-100m2-aluguel-RS1350-id-2666139559/
104;2605381979;2.000;Avenida Pedro Miranda - Pedreira, Belém - PA;;Pedreira;Belém;PA;80.0;3.0;1.0;https://www.vivareal.com.br/imovel/apartamento-3-quartos-pedreira-bairros-belem-80m2-aluguel-RS2000-id-2605381979/
105;2637475988;3.382;Rua dos Caripunas, 1016 - Jurunas, Belém - PA;1016;Jurunas;Belém;PA;38.0;1.0;1.0;https://www.vivareal.com.br/imovel/apartamento-1-quartos-jurunas-bairros-belem-com-garagem-38m2-aluguel-RS3382-id-2637475988/
